Country_Region,Province_State,Last_Update,Confirmed,Deaths,ConfirmedPrevious,ConfirmedDailyIncrease,DeathsPrevious,DeathsDailyIncrease,ConfirmedPreviousIncrease,DeathsPreviousIncrease,ConfirmedSDSMA4,DeathsSDSMA4
US,Montana,2020-05-11,3246,112,3199,47,112,0,32,3,15,-3
US,Montana,2020-05-18,3335,112,3246,89,112,0,47,0,42,0
US,Montana,2020-05-25,3437,118,3335,102,112,6,89,0,13,6
US,Montana,2020-06-01,3732,122,3437,295,118,4,102,6,193,-2
US,Montana,2020-06-08,3988,127,3732,256,122,5,295,4,-39,1
US,Montana,2020-06-15,4589,138,3988,601,127,11,256,5,345,6
US,Montana,2020-06-22,5590,150,4589,1001,138,12,601,11,400,1
US,Montana,2020-06-29,7492,157,5590,1902,150,7,1001,12,901,-5
US,Montana,2020-07-06,10441,180,7492,2949,157,23,1902,7,1047,16
US,Montana,2020-07-13,15492,246,10441,5051,180,66,2949,23,2102,43
US,Montana,2020-07-20,20690,302,15492,5198,246,56,5051,66,147,-10
US,Montana,2020-07-27,26583,389,20690,5893,302,87,5198,56,695,31
US,Montana,2020-08-03,32176,478,26583,5593,389,89,5893,87,-300,2
US,Montana,2020-08-10,37746,558,32176,5570,478,80,5593,89,-23,-9
US,Montana,2020-08-17,42687,608,37746,4941,558,50,5570,80,-629,-30
US,Montana,2020-08-24,48481,692,42687,5794,608,84,4941,50,853,34
US,Montana,2020-08-31,54939,776,48481,6458,692,84,5794,84,664,0
US,Montana,2020-09-07,60559,881,54939,5620,776,105,6458,84,-838,21
US,Montana,2020-09-14,67762,1021,60559,7203,881,140,5620,105,1583,35
US,Montana,2020-09-21,78861,1167,67762,11099,1021,146,7203,140,3896,6
US,Montana,2020-09-28,94554,1271,78861,15693,1167,104,11099,146,4594,-42
US,Montana,2020-10-05,117152,1397,94554,22598,1271,126,15693,104,6905,22
US,Montana,2020-10-12,146520,1599,117152,29368,1397,202,22598,126,6770,76
US,Montana,2020-10-19,179360,1919,146520,32840,1599,320,29368,202,3472,118
US,Montana,2020-10-26,216878,2385,179360,37518,1919,466,32840,320,4678,146
US,Montana,2020-11-02,258908,2916,216878,42030,2385,531,37518,466,4512,65
US,Montana,2020-11-09,303593,3374,258908,44685,2916,458,42030,531,2655,-73
US,Montana,2020-11-16,363340,3957,303593,59747,3374,583,44685,458,15062,125
US,Montana,2020-11-23,414574,4551,363340,51234,3957,594,59747,583,-8513,11
US,Montana,2020-11-30,456245,5011,414574,41671,4551,460,51234,594,-9563,-134
US,"Montgomery County, MD",2020-03-06,10,0,,,,,,,,
US,"Montgomery County, MD",2020-03-09,4,0,10,-6,0,0,,,,
US,"Montgomery County, PA",2020-03-08,4,0,,,,,,,,
US,"Montgomery County, PA",2020-03-09,5,0,4,1,0,0,,,,
US,"Montgomery County, TX",2020-03-07,0,0,,,,,,,,
US,"Montgomery County, TX",2020-03-09,0,0,0,0,0,0,,,,
US,"Nassau County, NY",2020-03-06,10,0,,,,,,,,
US,"Nassau County, NY",2020-03-09,17,0,10,7,0,0,,,,
US,Nebraska,2020-03-10,62,0,,,,,,,,
US,Nebraska,2020-03-16,218,0,62,156,0,0,,,,
US,Nebraska,2020-03-23,548,4,218,330,0,4,156,0,174,4
US,Nebraska,2020-03-30,1737,34,548,1189,4,30,330,4,859,26
US,Nebraska,2020-04-06,4076,94,1737,2339,34,60,1189,30,1150,30
US,Nebraska,2020-04-13,7353,154,4076,3277,94,60,2339,60,938,0
US,Nebraska,2020-04-20,15519,307,7353,8166,154,153,3277,60,4889,93
US,Nebraska,2020-04-27,30993,462,15519,15474,307,155,8166,153,7308,2
US,Nebraska,2020-05-04,50515,595,30993,19522,462,133,15474,155,4048,-22
US,Nebraska,2020-05-11,65118,763,50515,14603,595,168,19522,133,-4919,35
US,Nebraska,2020-05-18,79787,963,65118,14669,763,200,14603,168,66,32
US,Nebraska,2020-05-25,92868,1114,79787,13081,963,151,14669,200,-1588,-49
US,Nebraska,2020-06-01,105627,1258,92868,12759,1114,144,13081,151,-322,-7
US,Nebraska,2020-06-08,113969,1425,105627,8342,1258,167,12759,144,-4417,23
US,Nebraska,2020-06-15,121641,1656,113969,7672,1425,231,8342,167,-670,64
US,Nebraska,2020-06-22,128827,1822,121641,7186,1656,166,7672,231,-486,-65
US,Nebraska,2020-06-29,136397,1953,128827,7570,1822,131,7186,166,384,-35
US,Nebraska,2020-07-06,144242,1987,136397,7845,1953,34,7570,131,275,-97
US,Nebraska,2020-07-13,154654,2067,144242,10412,1987,80,7845,34,2567,46
US,Nebraska,2020-07-20,166528,2198,154654,11874,2067,131,10412,80,1462,51
US,Nebraska,2020-07-27,180548,2286,166528,14020,2198,88,11874,131,2146,-43
US,Nebraska,2020-08-03,194225,2375,180548,13677,2286,89,14020,88,-343,1
US,Nebraska,2020-08-10,207231,2498,194225,13006,2375,123,13677,89,-671,34
US,Nebraska,2020-08-17,219071,2605,207231,11840,2498,107,13006,123,-1166,-16
US,Nebraska,2020-08-24,231458,2719,219071,12387,2605,114,11840,107,547,7
US,Nebraska,2020-08-31,246677,2811,231458,15219,2719,92,12387,114,2832,-22
US,Nebraska,2020-09-07,260893,2970,246677,14216,2811,159,15219,92,-1003,67
US,Nebraska,2020-09-14,279219,3078,260893,18326,2970,108,14216,159,4110,-51
US,Nebraska,2020-09-21,299003,3244,279219,19784,3078,166,18326,108,1458,58
US,Nebraska,2020-09-28,323558,3412,299003,24555,3244,168,19784,166,4771,2
US,Nebraska,2020-10-05,350799,3583,323558,27241,3412,171,24555,168,2686,3
US,Nebraska,2020-10-12,388391,3756,350799,37592,3583,173,27241,171,10351,2
US,Nebraska,2020-10-19,429341,4064,388391,40950,3756,308,37592,173,3358,135
US,Nebraska,2020-10-26,476613,4440,429341,47272,4064,376,40950,308,6322,68
US,Nebraska,2020-11-02,547637,4766,476613,71024,4440,326,47272,376,23752,-50
US,Nebraska,2020-11-09,645696,5260,547637,98059,4766,494,71024,326,27035,168
US,Nebraska,2020-11-16,760054,6004,645696,114358,5260,744,98059,494,16299,250
US,Nebraska,2020-11-23,848331,6762,760054,88277,6004,758,114358,744,-26081,14
US,Nebraska,2020-11-30,940568,7970,848331,92237,6762,1208,88277,758,3960,450
US,Nevada,2020-03-10,87,0,,,,,,,,
US,Nevada,2020-03-16,716,9,87,629,0,9,,,,
US,Nevada,2020-03-23,3348,59,716,2632,9,50,629,9,2003,41
US,Nevada,2020-03-30,9979,245,3348,6631,59,186,2632,50,3999,136
US,Nevada,2020-04-06,17052,575,9979,7073,245,330,6631,186,442,144
US,Nevada,2020-04-13,23427,959,17052,6375,575,384,7073,330,-698,54
US,Nevada,2020-04-20,29727,1297,23427,6300,959,338,6375,384,-75,-46
US,Nevada,2020-04-27,35617,1657,29727,5890,1297,360,6300,338,-410,22
US,Nevada,2020-05-04,41097,2038,35617,5480,1657,381,5890,360,-410,21
US,Nevada,2020-05-11,45940,2337,41097,4843,2038,299,5480,381,-637,-82
US,Nevada,2020-05-18,51877,2629,45940,5937,2337,292,4843,299,1094,-7
US,Nevada,2020-05-25,57932,2836,51877,6055,2629,207,5937,292,118,-85
US,Nevada,2020-06-01,64109,3006,57932,6177,2836,170,6055,207,122,-37
US,Nevada,2020-06-08,73454,3182,64109,9345,3006,176,6177,170,3168,6
US,Nevada,2020-06-15,85761,3332,73454,12307,3182,150,9345,176,2962,-26
US,Nevada,2020-06-22,104182,3460,85761,18421,3332,128,12307,150,6114,-22
US,Nevada,2020-06-29,139895,3639,104182,35713,3460,179,18421,128,17292,51
US,Nevada,2020-07-06,176328,3973,139895,36433,3639,334,35713,179,720,155
US,Nevada,2020-07-13,224054,4379,176328,47726,3973,406,36433,334,11293,72
US,Nevada,2020-07-20,278361,4925,224054,54307,4379,546,47726,406,6581,140
US,Nevada,2020-07-27,328764,5573,278361,50403,4925,648,54307,546,-3904,102
US,Nevada,2020-08-03,375945,6325,328764,47181,5573,752,50403,648,-3222,104
US,Nevada,2020-08-10,412852,7156,375945,36907,6325,831,47181,752,-10274,79
US,Nevada,2020-08-17,446321,8064,412852,33469,7156,908,36907,831,-3438,77
US,Nevada,2020-08-24,471530,8842,446321,25209,8064,778,33469,908,-8260,-130
US,Nevada,2020-08-31,492380,9469,471530,20850,8842,627,25209,778,-4359,-151
US,Nevada,2020-09-07,508438,9967,492380,16058,9469,498,20850,627,-4792,-129
US,Nevada,2020-09-14,523016,10521,508438,14578,9967,554,16058,498,-1480,56
US,Nevada,2020-09-21,541174,10937,523016,18158,10521,416,14578,554,3580,-138
US,Nevada,2020-09-28,564166,11233,541174,22992,10937,296,18158,416,4834,-120
US,Nevada,2020-10-05,588298,11514,564166,24132,11233,281,22992,296,1140,-15
US,Nevada,2020-10-12,617064,11851,588298,28766,11514,337,24132,281,4634,56
US,Nevada,2020-10-19,651439,12136,617064,34375,11851,285,28766,337,5609,-52
US,Nevada,2020-10-26,691139,12375,651439,39700,12136,239,34375,285,5325,-46
US,Nevada,2020-11-02,740282,12775,691139,49143,12375,400,39700,239,9443,161
US,Nevada,2020-11-09,807503,13178,740282,67221,12775,403,49143,400,18078,3
US,Nevada,2020-11-16,894564,13771,807503,87061,13178,593,67221,403,19840,190
US,Nevada,2020-11-23,1008419,14584,894564,113855,13771,813,87061,593,26794,220
US,Nevada,2020-11-30,1119744,15648,1008419,111325,14584,1064,113855,813,-2530,251
US,"New Hampshire",2020-03-10,41,0,,,,,,,,
US,"New Hampshire",2020-03-16,286,0,41,245,0,0,,,,
US,"New Hampshire",2020-03-23,1006,9,286,720,0,9,245,0,475,9
US,"New Hampshire",2020-03-30,2994,33,1006,1988,9,24,720,9,1268,15
US,"New Hampshire",2020-04-06,5629,118,2994,2635,33,85,1988,24,647,61
US,"New Hampshire",2020-04-13,8204,225,5629,2575,118,107,2635,85,-60,22
US,"New Hampshire",2020-04-20,11576,349,8204,3372,225,124,2575,107,797,17
US,"New Hampshire",2020-04-27,15409,503,11576,3833,349,154,3372,124,461,30
US,"New Hampshire",2020-05-04,19837,769,15409,4428,503,266,3833,154,595,112
US,"New Hampshire",2020-05-11,23685,1070,19837,3848,769,301,4428,266,-580,35
US,"New Hampshire",2020-05-18,27428,1354,23685,3743,1070,284,3848,301,-105,-17
US,"New Hampshire",2020-05-25,30738,1600,27428,3310,1354,246,3743,284,-433,-38
US,"New Hampshire",2020-06-01,34120,1886,30738,3382,1600,286,3310,246,72,40
US,"New Hampshire",2020-06-08,36413,2134,34120,2293,1886,248,3382,286,-1089,-38
US,"New Hampshire",2020-06-15,38143,2322,36413,1730,2134,188,2293,248,-563,-60
US,"New Hampshire",2020-06-22,39500,2485,38143,1357,2322,163,1730,188,-373,-25
US,"New Hampshire",2020-06-29,40792,2622,39500,1292,2485,137,1357,163,-65,-26
US,"New Hampshire",2020-07-06,41840,2711,40792,1048,2622,89,1292,137,-244,-48
US,"New Hampshire",2020-07-13,42967,2761,41840,1127,2711,50,1048,89,79,-39
US,"New Hampshire",2020-07-20,44350,2830,42967,1383,2761,69,1127,50,256,19
US,"New Hampshire",2020-07-27,45829,2892,44350,1479,2830,62,1383,69,96,-7
US,"New Hampshire",2020-08-03,47246,2929,45829,1417,2892,37,1479,62,-62,-25
US,"New Hampshire",2020-08-10,48441,2949,47246,1195,2929,20,1417,37,-222,-17
US,"New Hampshire",2020-08-17,49379,2988,48441,938,2949,39,1195,20,-257,19
US,"New Hampshire",2020-08-24,50362,3014,49379,983,2988,26,938,39,45,-13
US,"New Hampshire",2020-08-31,51467,3025,50362,1105,3014,11,983,26,122,-15
US,"New Hampshire",2020-09-07,53005,3038,51467,1538,3025,13,1105,11,433,2
US,"New Hampshire",2020-09-14,54754,3064,53005,1749,3038,26,1538,13,211,13
US,"New Hampshire",2020-09-21,56371,3068,54754,1617,3064,4,1749,26,-132,-22
US,"New Hampshire",2020-09-28,58800,3085,56371,2429,3068,17,1617,4,812,13
US,"New Hampshire",2020-10-05,62190,3144,58800,3390,3085,59,2429,17,961,42
US,"New Hampshire",2020-10-12,66026,3230,62190,3836,3144,86,3390,59,446,27
US,"New Hampshire",2020-10-19,70163,3292,66026,4137,3230,62,3836,86,301,-24
US,"New Hampshire",2020-10-26,75518,3358,70163,5355,3292,66,4137,62,1218,4
US,"New Hampshire",2020-11-02,82880,3402,75518,7362,3358,44,5355,66,2007,-22
US,"New Hampshire",2020-11-09,95185,3461,82880,12305,3402,59,7362,44,4943,15
US,"New Hampshire",2020-11-16,114194,3539,95185,19009,3461,78,12305,59,6704,19
US,"New Hampshire",2020-11-23,134046,3619,114194,19852,3539,80,19009,78,843,2
US,"New Hampshire",2020-11-30,160720,3810,134046,26674,3619,191,19852,80,6822,111
US,"New Jersey",2020-03-10,263,7,,,,,,,,
US,"New Jersey",2020-03-16,5585,64,263,5322,7,57,,,,
US,"New Jersey",2020-03-23,51132,623,5585,45547,64,559,5322,57,40225,502
US,"New Jersey",2020-03-30,184701,3766,51132,133569,623,3143,45547,559,88022,2584
US,"New Jersey",2020-04-06,358559,11913,184701,173858,3766,8147,133569,3143,40289,5004
US,"New Jersey",2020-04-13,524943,24194,358559,166384,11913,12281,173858,8147,-7474,4134
US,"New Jersey",2020-04-20,693780,37360,524943,168837,24194,13166,166384,12281,2453,885
US,"New Jersey",2020-04-27,831712,49636,693780,137932,37360,12276,168837,13166,-30905,-890
US,"New Jersey",2020-05-04,936734,60842,831712,105022,49636,11206,137932,12276,-32910,-1070
US,"New Jersey",2020-05-11,1000964,69303,936734,64230,60842,8461,105022,11206,-40792,-2745
US,"New Jersey",2020-05-18,1059831,75826,1000964,58867,69303,6523,64230,8461,-5363,-1938
US,"New Jersey",2020-05-25,1103566,79952,1059831,43735,75826,4126,58867,6523,-15132,-2397
US,"New Jersey",2020-06-01,1138454,83675,1103566,34888,79952,3723,43735,4126,-8847,-403
US,"New Jersey",2020-06-08,1160105,87106,1138454,21651,83675,3431,34888,3723,-13237,-292
US,"New Jersey",2020-06-15,1176811,89969,1160105,16706,87106,2863,21651,3431,-4945,-568
US,"New Jersey",2020-06-22,1191876,98784,1176811,15065,89969,8815,16706,2863,-1641,5952
US,"New Jersey",2020-06-29,1206400,105776,1191876,14524,98784,6992,15065,8815,-541,-1823
US,"New Jersey",2020-07-06,1220683,107819,1206400,14283,105776,2043,14524,6992,-241,-4949
US,"New Jersey",2020-07-13,1234364,109530,1220683,13681,107819,1711,14283,2043,-602,-332
US,"New Jersey",2020-07-20,1246317,110217,1234364,11953,109530,687,13681,1711,-1728,-1024
US,"New Jersey",2020-07-27,1267716,110721,1246317,21399,110217,504,11953,687,9446,-183
US,"New Jersey",2020-08-03,1285875,110986,1267716,18159,110721,265,21399,504,-3240,-239
US,"New Jersey",2020-08-10,1305099,111271,1285875,19224,110986,285,18159,265,1065,20
US,"New Jersey",2020-08-17,1320476,111529,1305099,15377,111271,258,19224,285,-3847,-27
US,"New Jersey",2020-08-24,1334561,111534,1320476,14085,111529,5,15377,258,-1292,-253
US,"New Jersey",2020-08-31,1351045,111782,1334561,16484,111534,248,14085,5,2399,243
US,"New Jersey",2020-09-07,1368324,112090,1351045,17279,111782,308,16484,248,795,60
US,"New Jersey",2020-09-14,1388444,112380,1368324,20120,112090,290,17279,308,2841,-18
US,"New Jersey",2020-09-21,1411436,112624,1388444,22992,112380,244,20120,290,2872,-46
US,"New Jersey",2020-09-28,1442241,112888,1411436,30805,112624,264,22992,244,7813,20
US,"New Jersey",2020-10-05,1477571,113107,1442241,35330,112888,219,30805,264,4525,-45
US,"New Jersey",2020-10-12,1518388,113362,1477571,40817,113107,255,35330,219,5487,36
US,"New Jersey",2020-10-19,1572243,113788,1518388,53855,113362,426,40817,255,13038,171
US,"New Jersey",2020-10-26,1642597,114297,1572243,70354,113788,509,53855,426,16499,83
US,"New Jersey",2020-11-02,1732855,114792,1642597,90258,114297,495,70354,509,19904,-14
US,"New Jersey",2020-11-09,1871957,115508,1732855,139102,114792,716,90258,495,48844,221
US,"New Jersey",2020-11-16,2055734,116761,1871957,183777,115508,1253,139102,716,44675,537
US,"New Jersey",2020-11-23,2253874,118287,2055734,198140,116761,1526,183777,1253,14363,273
US,"New Jersey",2020-11-30,2463083,120312,2253874,209209,118287,2025,198140,1526,11069,499
US,"New Mexico",2020-03-10,41,0,,,,,,,,
US,"New Mexico",2020-03-16,241,0,41,200,0,0,,,,
US,"New Mexico",2020-03-23,990,6,241,749,0,6,200,0,549,6
US,"New Mexico",2020-03-30,3018,49,990,2028,6,43,749,6,1279,37
US,"New Mexico",2020-04-06,6817,116,3018,3799,49,67,2028,43,1771,24
US,"New Mexico",2020-04-13,10815,281,6817,3998,116,165,3799,67,199,98
US,"New Mexico",2020-04-20,16438,541,10815,5623,281,260,3998,165,1625,95
US,"New Mexico",2020-04-27,23518,859,16438,7080,541,318,5623,260,1457,58
US,"New Mexico",2020-05-04,31267,1231,23518,7749,859,372,7080,318,669,54
US,"New Mexico",2020-05-11,38595,1677,31267,7328,1231,446,7749,372,-421,74
US,"New Mexico",2020-05-18,45270,2044,38595,6675,1677,367,7328,446,-653,-79
US,"New Mexico",2020-05-25,51578,2360,45270,6308,2044,316,6675,367,-367,-51
US,"New Mexico",2020-06-01,58729,2662,51578,7151,2360,302,6308,316,843,-14
US,"New Mexico",2020-06-08,65654,2920,58729,6925,2662,258,7151,302,-226,-44
US,"New Mexico",2020-06-15,71251,3194,65654,5597,2920,274,6925,258,-1328,16
US,"New Mexico",2020-06-22,78550,3382,71251,7299,3194,188,5597,274,1702,-86
US,"New Mexico",2020-06-29,88020,3530,78550,9470,3382,148,7299,188,2171,-40
US,"New Mexico",2020-07-06,99852,3721,88020,11832,3530,191,9470,148,2362,43
US,"New Mexico",2020-07-13,112947,3923,99852,13095,3721,202,11832,191,1263,11
US,"New Mexico",2020-07-20,127028,4175,112947,14081,3923,252,13095,202,986,50
US,"New Mexico",2020-07-27,142229,4459,127028,15201,4175,284,14081,252,1120,32
US,"New Mexico",2020-08-03,152204,4690,142229,9975,4459,231,15201,284,-5226,-53
US,"New Mexico",2020-08-10,160760,4903,152204,8556,4690,213,9975,231,-1419,-18
US,"New Mexico",2020-08-17,167572,5131,160760,6812,4903,228,8556,213,-1744,15
US,"New Mexico",2020-08-24,174303,5326,167572,6731,5131,195,6812,228,-81,-33
US,"New Mexico",2020-08-31,180293,5544,174303,5990,5326,218,6731,195,-741,23
US,"New Mexico",2020-09-07,185007,5705,180293,4714,5544,161,5990,218,-1276,-57
US,"New Mexico",2020-09-14,190446,5858,185007,5439,5705,153,4714,161,725,-8
US,"New Mexico",2020-09-21,197707,6026,190446,7261,5858,168,5439,153,1822,15
US,"New Mexico",2020-09-28,208011,6176,197707,10304,6026,150,7261,168,3043,-18
US,"New Mexico",2020-10-05,222653,6303,208011,14642,6176,127,10304,150,4338,-23
US,"New Mexico",2020-10-12,245224,6467,222653,22571,6303,164,14642,127,7929,37
US,"New Mexico",2020-10-19,276361,6672,245224,31137,6467,205,22571,164,8566,41
US,"New Mexico",2020-10-26,314116,6992,276361,37755,6672,320,31137,205,6618,115
US,"New Mexico",2020-11-02,359651,7532,314116,45535,6992,540,37755,320,7780,220
US,"New Mexico",2020-11-09,423024,8229,359651,63373,7532,697,45535,540,17838,157
US,"New Mexico",2020-11-16,516014,9150,423024,92990,8229,921,63373,697,29617,224
US,"New Mexico",2020-11-23,629544,10319,516014,113530,9150,1169,92990,921,20540,248
US,"New Mexico",2020-11-30,720218,11652,629544,90674,10319,1333,113530,1169,-22856,164
US,"New York",2020-03-10,2399,5,,,,,,,,
US,"New York",2020-03-16,46353,292,2399,43954,5,287,,,,
US,"New York",2020-03-23,272217,3258,46353,225864,292,2966,43954,287,181910,2679
US,"New York",2020-03-30,658930,17741,272217,386713,3258,14483,225864,2966,160849,11517
US,"New York",2020-04-06,1126937,49401,658930,468007,17741,31660,386713,14483,81294,17177
US,"New York",2020-04-13,1557038,100449,1126937,430101,49401,51048,468007,31660,-37906,19388
US,"New York",2020-04-20,1879951,143790,1557038,322913,100449,43341,430101,51048,-107188,-7707
US,"New York",2020-04-27,2128871,165589,1879951,248920,143790,21799,322913,43341,-73993,-21542
US,"New York",2020-05-04,2290516,181386,2128871,161645,165589,15797,248920,21799,-87275,-6002
US,"New York",2020-05-11,2403418,193549,2290516,112902,181386,12163,161645,15797,-48743,-3634
US,"New York",2020-05-18,2494639,201301,2403418,91221,193549,7752,112902,12163,-21681,-4411
US,"New York",2020-05-25,2567012,206684,2494639,72373,201301,5383,91221,7752,-18848,-2369
US,"New York",2020-06-01,2625590,210968,2567012,58578,206684,4284,72373,5383,-13795,-1099
US,"New York",2020-06-08,2666997,214375,2625590,41407,210968,3407,58578,4284,-17171,-877
US,"New York",2020-06-15,2701185,216901,2666997,34188,214375,2526,41407,3407,-7219,-881
US,"New York",2020-06-22,2733336,219073,2701185,32151,216901,2172,34188,2526,-2037,-354
US,"New York",2020-06-29,2765491,224042,2733336,32155,219073,4969,32151,2172,4,2797
US,"New York",2020-07-06,2797362,226020,2765491,31871,224042,1978,32155,4969,-284,-2991
US,"New York",2020-07-13,2832882,227112,2797362,35520,226020,1092,31871,1978,3649,-886
US,"New York",2020-07-20,2867476,228012,2832882,34594,227112,900,35520,1092,-926,-192
US,"New York",2020-07-27,2900264,228732,2867476,32788,228012,720,34594,900,-1806,-180
US,"New York",2020-08-03,2932432,229256,2900264,32168,228732,524,32788,720,-620,-196
US,"New York",2020-08-10,2964058,229670,2932432,31626,229256,414,32168,524,-542,-110
US,"New York",2020-08-17,2994906,230047,2964058,30848,229670,377,31626,414,-778,-37
US,"New York",2020-08-24,3024659,230475,2994906,29753,230047,428,30848,377,-1095,51
US,"New York",2020-08-31,3059835,230827,3024659,35176,230475,352,29753,428,5423,-76
US,"New York",2020-09-07,3094460,231121,3059835,34625,230827,294,35176,352,-551,-58
US,"New York",2020-09-14,3131280,231433,3094460,36820,231121,312,34625,294,2195,18
US,"New York",2020-09-21,3170580,232817,3131280,39300,231433,1384,36820,312,2480,1072
US,"New York",2020-09-28,3222360,233404,3170580,51780,232817,587,39300,1384,12480,-797
US,"New York",2020-10-05,3289920,234057,3222360,67560,233404,653,51780,587,15780,66
US,"New York",2020-10-12,3357642,234635,3289920,67722,234057,578,67560,653,162,-75
US,"New York",2020-10-19,3431466,235261,3357642,73824,234635,626,67722,578,6102,48
US,"New York",2020-10-26,3521863,235891,3431466,90397,235261,630,73824,626,16573,4
US,"New York",2020-11-02,3636349,236845,3521863,114486,235891,954,90397,630,24089,324
US,"New York",2020-11-09,3822966,237833,3636349,186617,236845,988,114486,954,72131,34
US,"New York",2020-11-16,4057809,239479,3822966,234843,237833,1646,186617,988,48226,658
US,"New York",2020-11-23,4346560,241084,4057809,288751,239479,1605,234843,1646,53908,-41
US,"New York",2020-11-30,4728892,243448,4346560,382332,241084,2364,288751,1605,93581,759
US,"New York City, NY",2020-03-02,7,0,,,,,,,,
US,"New York County, NY",2020-03-06,39,0,,,,,,,,
US,"New York County, NY",2020-03-09,19,0,39,-20,0,0,,,,
US,"Norfolk County, MA",2020-03-08,6,0,,,,,,,,
US,"Norfolk County, MA",2020-03-09,6,0,6,0,0,0,,,,
US,"North Carolina",2020-03-10,103,0,,,,,,,,
US,"North Carolina",2020-03-16,1025,0,103,922,0,0,,,,
US,"North Carolina",2020-03-23,5274,21,1025,4249,0,21,922,0,3327,21
US,"North Carolina",2020-03-30,13886,153,5274,8612,21,132,4249,21,4363,111
US,"North Carolina",2020-04-06,26385,501,13886,12499,153,348,8612,132,3887,216
US,"North Carolina",2020-04-13,39952,1050,26385,13567,501,549,12499,348,1068,201
US,"North Carolina",2020-04-20,55399,1932,39952,15447,1050,882,13567,549,1880,333
US,"North Carolina",2020-04-27,74438,2775,55399,19039,1932,843,15447,882,3592,-39
US,"North Carolina",2020-05-04,94496,3564,74438,20058,2775,789,19039,843,1019,-54
US,"North Carolina",2020-05-11,118513,4470,94496,24017,3564,906,20058,789,3959,117
US,"North Carolina",2020-05-18,147559,5177,118513,29046,4470,707,24017,906,5029,-199
US,"North Carolina",2020-05-25,182692,6096,147559,35133,5177,919,29046,707,6087,212
US,"North Carolina",2020-06-01,226604,6989,182692,43912,6096,893,35133,919,8779,-26
US,"North Carolina",2020-06-08,280327,7685,226604,53723,6989,696,43912,893,9811,-197
US,"North Carolina",2020-06-15,340332,8325,280327,60005,7685,640,53723,696,6282,-56
US,"North Carolina",2020-06-22,404820,9288,340332,64488,8325,963,60005,640,4483,323
US,"North Carolina",2020-06-29,478954,9808,404820,74134,9288,520,64488,963,9646,-443
US,"North Carolina",2020-07-06,560117,10349,478954,81163,9808,541,74134,520,7029,21
US,"North Carolina",2020-07-13,656679,11219,560117,96562,10349,870,81163,541,15399,329
US,"North Carolina",2020-07-20,750934,12287,656679,94255,11219,1068,96562,870,-2307,198
US,"North Carolina",2020-07-27,842169,13412,750934,91235,12287,1125,94255,1068,-3020,57
US,"North Carolina",2020-08-03,922511,14851,842169,80342,13412,1439,91235,1125,-10893,314
US,"North Carolina",2020-08-10,987694,16007,922511,65183,14851,1156,80342,1439,-15159,-283
US,"North Carolina",2020-08-17,1050787,17186,987694,63093,16007,1179,65183,1156,-2090,23
US,"North Carolina",2020-08-24,1127892,18368,1050787,77105,17186,1182,63093,1179,14012,3
US,"North Carolina",2020-08-31,1206456,19643,1127892,78564,18368,1275,77105,1182,1459,93
US,"North Carolina",2020-09-07,1267804,20876,1206456,61348,19643,1233,78564,1275,-17216,-42
US,"North Carolina",2020-09-14,1327034,22185,1267804,59230,20876,1309,61348,1233,-2118,76
US,"North Carolina",2020-09-21,1402329,23495,1327034,75295,22185,1310,59230,1309,16065,1
US,"North Carolina",2020-09-28,1489958,24921,1402329,87629,23495,1426,75295,1310,12334,116
US,"North Carolina",2020-10-05,1578032,26004,1489958,88074,24921,1083,87629,1426,445,-343
US,"North Carolina",2020-10-12,1673950,27092,1578032,95918,26004,1088,88074,1083,7844,5
US,"North Carolina",2020-10-19,1773605,28460,1673950,99655,27092,1368,95918,1088,3737,280
US,"North Carolina",2020-10-26,1883939,30002,1773605,110334,28460,1542,99655,1368,10679,174
US,"North Carolina",2020-11-02,2000021,31696,1883939,116082,30002,1694,110334,1542,5748,152
US,"North Carolina",2020-11-09,2122903,32961,2000021,122882,31696,1265,116082,1694,6800,-429
US,"North Carolina",2020-11-16,2275604,34518,2122903,152701,32961,1557,122882,1265,29819,292
US,"North Carolina",2020-11-23,2448750,36058,2275604,173146,34518,1540,152701,1557,20445,-17
US,"North Carolina",2020-11-30,2646808,37847,2448750,198058,36058,1789,173146,1540,24912,249
US,"North Dakota",2020-03-10,4,0,,,,,,,,
US,"North Dakota",2020-03-16,103,0,4,99,0,0,,,,
US,"North Dakota",2020-03-23,422,3,103,319,0,3,99,0,220,3
US,"North Dakota",2020-03-30,1098,20,422,676,3,17,319,3,357,14
US,"North Dakota",2020-04-06,1861,36,1098,763,20,16,676,17,87,-1
US,"North Dakota",2020-04-13,2936,61,1861,1075,36,25,763,16,312,9
US,"North Dakota",2020-04-20,5077,99,2936,2141,61,38,1075,25,1066,13
US,"North Dakota",2020-04-27,7484,148,5077,2407,99,49,2141,38,266,11
US,"North Dakota",2020-05-04,9565,215,7484,2081,148,67,2407,49,-326,18
US,"North Dakota",2020-05-11,11957,281,9565,2392,215,66,2081,67,311,-1
US,"North Dakota",2020-05-18,15349,346,11957,3392,281,65,2392,66,1000,-1
US,"North Dakota",2020-05-25,17450,401,15349,2101,346,55,3392,65,-1291,-10
US,"North Dakota",2020-06-01,19078,473,17450,1628,401,72,2101,55,-473,17
US,"North Dakota",2020-06-08,20856,513,19078,1778,473,40,1628,72,150,-32
